Unnamed: 0,Net Cash Flow,Free Cash Flow,Dividends Paid,Accion
2000-09-30,-121.4,457.6,-152.5,emr
2000-06-30,29.1,298.2,-152.6,emr
2000-03-31,33.9,214.6,-153.4,emr
1999-12-31,73.4,177.6,-154.5,emr
1999-09-30,-66.7,509.2,-141.1,emr
1999-06-30,27.2,330.4,-141.2,emr
1999-03-31,-16.1,240.5,-141.7,emr
1998-12-31,112.0,138.8,-142.4,emr
1998-09-30,-204.0,441.7,-129.7,emr
1998-06-30,-12.8,285.8,-130.4,emr
1998-03-31,-37.7,188.0,-130.7,emr
1997-12-31,243.1,133.5,-130.2,emr
1997-09-30,-104.3,418.6,-119.6,emr
1997-06-30,41.2,318.8,-119.8,emr
1997-03-31,102.3,115.4,-120.4,emr
1996-12-31,32.9,70.4,-120.9,emr
1996-09-30,,,,emr
1996-06-30,,,,emr
2023-03-31,-954.0,1723.0,-1067.0,eog
2022-12-31,700.0,2121.0,-1327.0,eog
2022-09-30,2199.0,3647.0,-1312.0,eog
2022-06-30,-936.0,734.0,-1486.0,eog
2022-03-31,-1200.0,-60.0,-1023.0,eog
2021-12-31,916.0,2229.0,-1406.0,eog
2021-09-30,413.0,1308.0,-820.0,eog
2021-06-30,492.0,677.0,-239.0,eog
2021-03-31,59.0,958.0,-219.0,eog
2020-12-31,263.0,283.0,-220.0,eog
2020-09-30,649.0,873.0,-217.0,eog
2020-06-30,-490.0,-343.0,-217.0,eog
2020-03-31,879.0,922.0,-167.0,eog
2019-12-31,444.529,543.847,-167.149,eog
2019-09-30,422.62,588.577,-166.17,eog
2019-06-30,24.675,1126.194,-127.135,eog
2019-03-31,-419.824,-377.618,-127.546,eog
2018-12-31,281.502,998.933,-126.97,eog
2018-09-30,265.917,543.731,-107.465,eog
2018-06-30,192.121,263.131,-106.584,eog
2018-03-31,-18.134,113.784,-97.026,eog
2017-12-31,-11.91,306.027,-97.27,eog
2017-09-30,-803.305,-116.357,-96.277,eog
2017-06-30,102.877,179.894,-96.277,eog
2017-03-31,-53.329,-1.702,-96.707,eog
2016-12-31,551.168,725.39,-96.119,eog
2016-09-30,269.005,310.96,-92.69,eog
2016-06-30,111.241,134.066,-91.866,eog
2016-03-31,-50.025,-274.933,-92.17,eog
2015-12-31,-24.183,-178.468,-92.428,eog
2015-09-30,-624.706,-197.364,-91.447,eog
2015-06-30,-760.024,-265.425,-91.469,eog
2015-03-31,40.206,-583.934,-91.661,eog
2014-12-31,606.068,581.843,-92.025,eog
2014-09-30,251.005,240.537,-67.986,eog
2014-06-30,-437.072,-235.6,-67.904,eog
2014-03-31,349.003,384.902,-51.78,eog
2013-12-31,-0.608,469.358,-51.447,eog
2013-09-30,90.801,97.94,-50.725,eog
2013-06-30,119.982,253.999,-50.786,eog
2013-03-31,231.599,208.047,-46.22,eog
2012-12-31,-236.188,-227.468,-46.668,eog
2012-09-30,832.249,-202.01,-45.52,eog
2012-06-30,-13.69,142.717,-45.642,eog
2012-03-31,-321.662,-521.802,-43.25,eog
2011-12-30,-771.002,-407.768,-43.036,eog
2011-09-30,-190.71,-82.511,-42.571,eog
2011-06-30,-90.847,21.067,-42.559,eog
2011-03-31,879.432,-470.053,-39.003,eog
2010-12-31,761.021,-448.33,-38.963,eog
2010-09-30,-622.282,-691.205,-39.098,eog
2010-06-30,420.03,-559.832,-38.89,eog
2010-03-31,-455.667,-500.82,-36.289,eog
2009-12-31,77.24,43.737,-36.271,eog
2009-09-30,-98.453,-104.917,-36.473,eog
2009-06-30,621.75,-26.08,-36.025,eog
2009-03-31,-246.097,-281.31,-33.491,eog
2008-12-31,-554.666,-294.976,-33.751,eog
2008-09-30,777.876,40.401,-29.806,eog
2008-06-30,-96.837,-50.44,-29.558,eog
2008-03-31,150.707,126.352,-22.089,eog
2007-12-31,-247.713,-214.279,-22.767,eog
2007-09-30,243.41,-166.032,-22.883,eog
2007-06-30,-83.166,-123.342,-22.848,eog
2007-03-31,-76.555,-191.111,-15.522,eog
2006-12-31,-377.676,-276.057,-16.428,eog
2006-09-30,-163.177,-159.064,-16.303,eog
2006-06-30,-62.219,0.598,-16.28,eog
2006-03-31,177.516,200.46,-11.432,eog
2005-12-31,302.75,354.905,-11.411,eog
2005-09-30,58.36,82.851,-11.355,eog
2005-06-30,109.316,116.805,-11.34,eog
2005-03-31,152.405,137.831,-8.88,eog
2004-12-31,-60.928,-47.853,-9.754,eog
2004-09-30,14.069,-1.614,-8.884,eog
2004-06-30,-27.878,-40.268,-10.496,eog
2004-03-31,91.274,130.857,-8.461,eog
2003-12-31,-180.046,-444.798,-8.416,eog
2003-09-30,33.522,124.072,-8.398,eog
2003-06-30,144.134,180.538,-7.239,eog
2003-03-31,-3.015,157.378,-7.241,eog
2002-12-31,2.066,-70.036,-7.274,eog
2002-09-30,-1.424,1.381,-7.301,eog
2002-06-30,3.803,-23.822,-7.295,eog
2002-03-31,2.891,-49.228,-7.282,eog
2001-12-31,-8.832,-67.964,-7.274,eog
2001-09-30,-56.95,-101.459,-7.3,eog
2001-06-30,37.445,91.102,-7.305,eog
2001-03-31,10.697,309.764,-6.701,eog
2000-12-31,3.445,167.335,-6.808,eog
2000-09-30,4.992,45.26,-6.746,eog
2000-06-30,-21.643,53.039,-6.187,eog
2000-03-31,8.522,99.138,-6.33,eog
1999-12-31,5.996,58.842,-3.567,eog
1999-09-30,7.429,12.596,-4.625,eog
1999-06-30,-1.722,-1.978,-4.602,eog
1999-03-31,6.83,-22.391,-4.601,eog
1998-12-31,-2.938,-15.435,-4.601,eog
1998-09-30,-4.327,-184.414,-4.635,eog
1998-06-30,8.508,-71.18,-4.635,eog
1998-03-31,-4.27,-5.615,-4.633,eog
1997-12-31,3.205,4.598,-4.706,eog
1997-09-30,-10.406,-45.641,-4.713,eog
1997-06-30,12.921,-53.387,-4.735,eog
1997-03-31,-4.034,-0.839,-4.784,eog
1996-12-31,-2.036,-138.729,-4.789,eog
1996-09-30,-28.382,-42.414,-4.787,eog
1996-06-30,11.537,-10.089,-4.79,eog
1996-03-31,3.486,17.012,-4.795,eog
2023-03-31,735.392,121.411,-326.162,eqix
2022-12-31,-599.62,-276.115,-287.573,eqix
2022-09-30,606.749,260.992,-291.169,eqix
2022-06-30,193.623,286.494,-283.048,eqix
2022-03-31,158.042,165.531,-289.669,eqix
2021-12-31,157.896,67.712,-259.455,eqix
2021-09-30,-430.357,-120.743,-262.362,eqix
2021-06-30,50.111,-126.935,-258.053,eqix
2021-03-31,146.109,-226.177,-263.039,eqix
2020-12-31,-1040.393,-223.902,-237.756,eqix
2020-09-30,-2141.053,-75.018,-240.69,eqix
2020-06-30,3620.63,46.544,-236.008,eqix
2020-03-31,-700.102,79.516,-233.479,eqix
2019-12-31,466.48,-289.756,-210.36,eqix
2019-09-30,-217.159,-74.68,-212.752,eqix
2019-06-30,-18.223,57.037,-208.449,eqix
2019-03-31,1027.911,51.453,-204.603,eqix
2018-12-31,-270.8,-167.842,-183.858,eqix
2018-09-30,-103.835,-223.209,-185.983,eqix
2018-06-30,-1066.371,-8.593,-181.76,eqix
2018-03-31,617.909,-63.522,-186.999,eqix
2017-12-31,-185.494,32.083,-157.583,eqix
2017-09-30,532.969,53.892,-159.541,eqix
2017-06-30,-3839.82,-48.94,-156.29,eqix
2017-03-31,4169.799,-71.61,-148.083,eqix
2016-12-31,-250.294,-85.703,-125.312,eqix
2016-09-30,526.784,56.16,-127.457,eqix
2016-06-30,-150.881,16.687,-121.858,eqix
2016-03-31,-2070.789,-109.274,-124.836,eqix
2015-12-31,2365.842,-45.464,-230.452,eqix
2015-09-30,-0.664,-1.645,-98.041,eqix
2015-06-30,-200.576,-8.879,-96.349,eqix
2015-03-31,-74.208,44.409,-96.619,eqix
2014-12-31,256.736,-36.18,-83.266,eqix
2014-09-30,-54.153,60.438,0.0,eqix
2014-06-30,-86.84,-60.852,0.0,eqix
2014-03-31,233.28,49.02,0.0,eqix
2013-12-31,-137.848,-36.135,0.0,eqix
2013-09-30,-117.754,-35.845,0.0,eqix
2013-06-30,-167.523,21.336,0.0,eqix
2013-03-31,432.806,8.514,0.0,eqix
2012-12-31,12.526,-31.372,0.0,eqix
2012-09-30,-414.409,-104.559,0.0,eqix
2012-06-30,21.152,-1.702,0.0,eqix
2012-03-31,354.121,-19.497,0.0,eqix
2011-12-31,-91.7,-6.612,0.0,eqix
2011-09-30,72.651,10.345,0.0,eqix
2011-06-30,-6.594,-57.569,0.0,eqix
2011-03-31,-138.375,-72.296,0.0,eqix
2010-12-31,53.692,-35.321,0.0,eqix
2010-09-30,-122.193,-30.678,0.0,eqix
2010-06-30,-527.96,-91.799,0.0,eqix
2010-03-31,693.246,-43.588,0.0,eqix
2009-12-31,62.909,-19.23,0.0,eqix
2009-09-30,-122.07,19.344,0.0,eqix
2009-06-30,183.168,7.973,0.0,eqix
2009-03-31,1.842,-22.137,0.0,eqix
2008-12-31,59.522,-65.191,0.0,eqix
2008-09-30,9.558,-32.124,0.0,eqix
2008-06-30,-109.707,-19.5,0.0,eqix
2008-03-31,-29.799,-62.659,0.0,eqix
2007-12-31,-52.819,-91.086,0.0,eqix
2007-09-30,108.854,-64.433,0.0,eqix
2007-06-30,-93.062,-70.545,0.0,eqix
2007-03-31,245.097,-30.752,0.0,eqix
2006-12-31,-2.076,-36.342,0.0,eqix
2006-09-30,7.339,-29.306,0.0,eqix
2006-06-30,-3.825,-9.921,0.0,eqix
2006-03-31,-38.142,-11.31,0.0,eqix
2005-12-31,76.694,-47.515,0.0,eqix
2005-09-30,-24.573,-26.579,0.0,eqix
2005-06-30,22.936,11.414,0.0,eqix
2005-03-31,18.272,9.227,0.0,eqix
2004-12-31,-9.142,4.382,0.0,eqix
2004-09-30,-8.981,5.375,0.0,eqix
2004-06-30,-17.229,3.302,0.0,eqix
2004-03-31,34.421,1.377,0.0,eqix
2003-12-31,5.146,0.671,0.0,eqix
2003-09-30,-2.534,0.473,0.0,eqix
2003-06-30,3.279,-3.802,0.0,eqix
2003-03-31,-20.238,-19.904,0.0,eqix
2002-12-31,31.906,-27.893,0.0,eqix
2002-09-30,-7.465,-4.959,0.0,eqix
2002-06-30,-16.978,-24.992,0.0,eqix
2002-03-31,-25.078,-4.881,0.0,eqix
2001-12-31,-25.82,-96.464,0.0,eqix
2001-09-30,-39.352,-49.284,0.0,eqix
2001-06-30,-41.866,-25.842,0.0,eqix
2001-03-31,-8.904,-54.091,0.0,eqix
2000-12-31,-99.096,-129.094,0.0,eqix
2000-09-30,124.929,-110.935,0.0,eqix
2000-06-30,-38.736,-158.139,0.0,eqix
2000-03-31,-15.489,-40.673,0.0,eqix
1999-12-31,169.77,-18.983,0.0,eqix
1999-09-30,29.539,-21.876,0.0,eqix
2023-03-31,81.913,454.417,-236.561,eqr
2022-12-31,15.705,225.875,-235.104,eqr
2022-09-30,2.816,807.682,-235.074,eqr
2022-06-30,6.951,499.475,-234.966,eqr
2022-03-31,-248.536,194.499,-226.639,eqr
2021-12-31,133.487,208.205,-225.937,eqr
2021-09-30,-165.752,179.479,-225.548,eqr
2021-06-30,294.665,256.794,-224.675,eqr
2021-03-31,-1.892,252.186,-224.308,eqr
2020-12-31,-135.486,480.364,-224.27,eqr
2020-09-30,-10.319,257.267,-224.241,eqr
2020-06-30,104.763,552.649,-224.188,eqr
2020-03-31,23.771,653.919,-211.239,eqr
2019-12-31,32.403,256.575,-210.72,eqr
2019-09-30,-224.872,114.883,-210.448,eqr
2019-06-30,215.962,219.155,-210.194,eqr
2019-03-31,-22.807,33.042,-199.749,eqr
2018-12-31,27.563,205.801,-198.938,eqr
2018-09-30,-0.127,175.854,-198.869,eqr
2018-06-30,-5.834,93.262,-198.831,eqr
2018-03-31,-6.051,511.115,-185.484,eqr
2017-12-31,6.586,217.836,-185.108,eqr
2017-09-30,-218.937,-57.525,-185.023,eqr
2017-06-30,126.89,284.028,-184.942,eqr
2017-03-31,-32.865,232.853,-184.302,eqr
2016-12-31,-411.337,464.33,-1280.887,eqr
2016-09-30,19.743,261.759,-184.134,eqr
2016-06-30,129.794,165.54,-184.052,eqr
2016-03-31,325.773,6145.089,-3122.652,eqr
2015-12-31,-2.639,-62.686,-201.18,eqr
2015-09-30,-54.743,213.617,-201.127,eqr
2015-06-30,42.691,195.263,-201.033,eqr
2015-03-31,9.338,283.96,-181.408,eqr
2014-12-31,8.602,337.268,-181.095,eqr
2014-09-30,-44.654,239.848,-180.721,eqr
2014-06-30,38.923,44.328,-180.561,eqr
2014-03-31,-16.325,33.657,-234.282,eqr
2013-12-31,-919.227,58.367,-144.146,eqr
2013-09-30,820.197,877.422,-144.117,eqr
2013-06-30,96.477,803.742,-144.017,eqr
2013-03-31,-556.503,3055.139,-249.33,eqr
2012-12-31,566.967,440.172,-85.079,eqr
2012-09-30,1.038,223.408,-118.617,eqr
2012-06-30,-175.043,58.685,-101.405,eqr
2012-03-31,-164.293,187.075,-168.35,eqr
2011-12-31,337.935,-590.087,-100.095,eqr
2011-09-30,-558.778,198.558,-99.933,eqr
2011-06-30,298.692,719.213,-99.34,eqr
2011-03-31,-125.336,259.464,-132.655,eqr
2010-12-31,387.748,548.02,-95.784,eqr
2010-09-30,-4.322,-261.538,-95.642,eqr
2010-06-30,-12.204,-50.983,-95.226,eqr
2010-03-31,-133.102,-298.472,-93.317,eqr
2009-12-31,-444.3,74.363,-92.818,eqr
2009-09-30,-29.907,417.007,-132.15,eqr
2009-06-30,238.899,279.017,-132.069,eqr
2009-03-31,-462.198,155.361,-131.567,eqr
2008-12-31,360.744,23.205,-131.123,eqr
2008-09-30,256.45,330.766,-130.646,eqr
2008-06-30,-229.049,-79.733,-130.313,eqr
2008-03-31,451.818,226.499,-130.113,eqr
2007-12-31,-11.903,52.386,-125.374,eqr
2007-09-30,-3.532,570.86,-129.858,eqr
2007-06-30,-105.476,93.439,-135.22,eqr
2007-03-31,-88.535,-376.25,-135.829,eqr
2006-12-31,183.953,920.141,-129.154,eqr
2006-09-30,4.152,-359.841,-128.31,eqr
2006-06-30,-14.605,-217.789,-128.68,eqr
2006-03-31,-2.051,435.193,-127.911,eqr
2005-12-31,-218.105,-847.212,-124.631,eqr
2005-09-30,204.181,501.243,-124.18,eqr
2005-06-30,11.684,7.059,-123.955,eqr
2005-03-31,7.563,357.634,-123.238,eqr
2004-12-31,18.512,75.543,-122.296,eqr
2004-09-30,-78.259,70.537,-121.35,eqr
2004-06-30,71.725,100.922,-121.154,eqr
2004-03-31,21.948,240.059,-119.74,eqr
2003-12-31,-323.007,184.899,-119.0,eqr
2003-09-30,128.748,384.528,-118.13,eqr
2003-06-30,-66.471,246.029,-117.839,eqr
2003-03-31,280.434,271.449,-117.242,eqr
2002-12-31,8.119,264.441,-119.313,eqr
2002-09-30,-67.186,204.008,-119.135,eqr
2002-06-30,-160.82,145.156,-118.21,eqr
2002-03-31,198.159,211.904,-117.338,eqr
2001-12-31,-59.204,94.993,-116.902,eqr
2001-09-30,84.193,287.384,-109.443,eqr
2001-06-30,-78.217,173.897,-108.773,eqr
2001-03-31,81.059,336.806,-0.416,eqr
2000-12-31,-32.47,53.773,-215.208,eqr
2000-09-30,-180.824,311.799,-99.627,eqr
2000-06-30,164.556,170.662,-97.229,eqr
2000-03-31,43.393,255.661,-0.257,eqr
1999-12-31,-33.688,75.603,-192.695,eqr
1999-09-30,-32.691,-21.796,-86.816,eqr
1999-06-30,84.758,146.749,-84.601,eqr
1999-03-31,6.773,135.213,-0.071,eqr
1998-12-31,-150.048,112.62,-148.017,eqr
1998-09-30,-111.902,-265.594,-65.54,eqr
1998-06-30,188.34,-216.171,-41.023,eqr
1998-03-31,44.28,-8.28,-23.235,eqr
1997-12-31,-244.254,-479.471,-73.009,eqr
1997-09-30,-33.809,-201.13,-60.558,eqr
1997-06-30,226.529,-103.154,-42.628,eqr
1997-03-31,-62.442,-82.423,-41.034,eqr
1996-12-31,-5.274,-121.466,-34.085,eqr
1996-09-30,140.639,-140.217,-32.039,eqr
1996-06-30,3.41,-137.118,-29.757,eqr
1996-03-31,-4.932,-28.348,-25.979,eqr
2023-03-31,-358.985,-907.987,-229.405,es
2022-12-31,-80.504,-376.72,-216.399,es
2022-09-30,445.58,43.423,-215.703,es
2022-06-30,-7.913,-314.608,-214.041,es
2022-03-31,-56.419,-392.654,-213.89,es
2021-12-31,2.879,-521.617,-201.828,es
2021-09-30,-149.882,-75.085,-201.4,es
2021-06-30,192.407,-338.211,-201.198,es
2021-03-31,-89.346,-277.567,-201.013,es
2020-12-31,-564.053,-655.069,-189.01,es
2020-09-30,652.083,-210.532,-188.838,es
2020-06-30,43.231,-89.609,-185.209,es
2020-03-31,16.626,-305.214,-181.608,es
2019-12-31,-34.817,-267.725,-167.668,es
2019-09-30,-15.283,-181.021,-172.225,es
2019-06-30,58.791,-206.472,-153.589,es
2019-03-31,-100.952,-246.694,-169.757,es
2018-12-31,74.719,-261.974,-160.028,es
2018-09-30,12.755,153.239,-160.027,es
2018-06-30,-240.765,-137.755,-160.028,es
2018-03-31,276.725,-298.979,-160.027,es
2017-12-31,-86.086,-185.47,-150.521,es
2017-09-30,93.248,85.569,-150.52,es
2017-06-30,-47.557,-173.791,-150.521,es
2017-03-31,19.535,-78.211,-150.521,es
2016-12-31,22.645,-59.822,-141.015,es
2016-09-30,1.33,181.927,-141.157,es
2016-06-30,-12.24,40.778,-141.157,es
2016-03-31,27.019,68.492,-141.157,es
2015-12-31,-11.834,-464.42,-132.428,es
2015-09-30,-0.688,49.129,-132.427,es
2015-06-30,-34.558,-4.052,-132.503,es
2015-03-31,32.324,128.955,-132.433,es
2014-12-31,-3.003,-238.292,-119.147,es
2014-09-30,7.61,113.904,-118.919,es
2014-06-30,-55.054,27.515,-118.701,es
2014-03-31,45.786,145.105,-118.46,es
2013-12-31,-14.577,103.543,-121.021,es
2013-09-30,21.886,34.437,-109.652,es
2013-06-30,-24.762,-15.421,-115.637,es
2013-03-31,15.069,84.193,-116.431,es
2012-12-31,-27.701,-25.298,-107.691,es
2012-09-30,44.966,84.228,-107.648,es
2012-06-30,-254.896,-74.495,-107.604,es
2012-03-31,276.82,-295.478,-52.104,es
2011-12-31,-10.162,-292.572,-48.69,es
2011-09-30,1.614,-78.782,-48.658,es
2011-06-30,-0.252,128.933,-48.619,es
2011-03-31,-8.036,136.077,-48.588,es
2010-12-31,-17.784,-27.077,-45.193,es
2010-09-30,-47.596,74.693,-45.155,es
2010-06-30,58.763,68.159,-45.106,es
2010-03-31,3.06,23.216,-45.088,es
2009-12-31,-222.025,-45.712,-41.734,es
2009-09-30,-232.171,39.241,-41.726,es
2009-06-30,64.32,156.386,-41.714,es
2009-03-31,327.012,-68.943,-37.207,es
2008-12-31,6.998,-74.874,-33.253,es
2008-09-30,70.69,-182.227,-33.25,es
2008-06-30,-12.846,-152.92,-31.291,es
2008-03-31,9.87,-190.409,-31.283,es
2007-12-31,-192.549,-178.75,-31.243,es
2007-09-30,68.83,-153.443,-31.243,es
2007-06-30,-75.907,-34.323,-29.284,es
2007-03-31,-267.181,-494.314,-29.218,es
2006-12-31,431.456,-245.071,-29.185,es
2006-09-30,1.711,-52.48,-29.535,es
2006-06-30,12.476,-6.457,-26.784,es
2006-03-31,-9.514,-161.099,-27.241,es
2005-12-31,-40.412,-190.019,-22.769,es
2005-09-30,30.711,-114.253,-23.156,es
2005-06-30,-18.538,-52.166,-20.624,es
2005-03-31,27.032,22.287,-21.005,es
2004-12-31,-50.863,-189.335,-20.956,es
2004-09-30,49.172,-212.679,-20.842,es
2004-06-30,-95.225,12.505,-19.202,es
2004-03-31,100.533,178.681,-19.177,es
2003-12-31,-70.421,51.967,-19.131,es
2003-09-30,61.11,101.265,-19.073,es
2003-06-30,-23.995,-51.346,-17.417,es
2003-03-31,26.345,28.954,-17.469,es
2002-12-31,-0.745,327.096,-17.629,es
2002-09-30,-23.297,10.192,-17.785,es
2002-06-30,-12.787,11.121,-16.208,es
2002-03-31,10.152,123.618,-16.171,es
2001-12-31,-53.879,-212.552,-16.409,es
2001-09-30,-66.733,84.108,-15.726,es
2001-06-30,-1274.808,-139.227,-14.398,es
2001-03-31,1272.437,1163.982,-14.39,es
2000-12-31,-37.955,26.336,-14.368,es
2000-09-30,-63.664,58.361,-14.352,es
2000-06-30,-68.102,55.027,-14.326,es
2000-03-31,114.584,46.051,-14.312,es
1999-12-31,-80.264,394.038,-13.168,es
1999-09-30,115.1,127.849,0.0,es
1999-06-30,-115.344,88.828,0.0,es
1999-03-31,199.507,215.845,0.0,es
1998-12-31,-24.698,22.081,0.0,es
1998-09-30,29.768,99.756,0.0,es
1998-06-30,-137.578,66.485,0.0,es
1998-03-31,125.26,240.911,0.0,es
1997-12-31,-54.748,6.494,0.0,es
1997-09-30,77.942,77.308,0.0,es
1997-06-30,-141.2,27.9,0.001,es
1997-03-31,67.212,-11.333,-32.135,es
1996-12-31,-44.746,72.581,-32.077,es
1996-09-30,-36.865,108.614,-31.985,es
1996-06-30,145.774,154.418,-56.133,es
1996-03-31,100.996,242.499,-56.082,es
2023-03-31,34.477,230.779,-142.129,ess
2022-12-31,-10.888,77.012,-164.771,ess
2022-09-30,5.106,202.933,-143.296,ess
2022-06-30,-60.09,120.931,-143.755,ess
2022-03-31,49.915,265.279,-136.392,ess
2021-12-31,-2.314,90.256,-157.052,ess
2021-09-30,2.776,122.884,-135.881,ess
2021-06-30,-55.184,157.548,-135.873,ess
2021-03-31,29.319,148.44,-135.064,ess
2020-12-31,-485.034,96.893,-158.116,ess
2020-09-30,312.6,157.913,-135.726,ess
2020-06-30,-25.872,92.539,-135.958,ess
2020-03-31,201.253,-252.504,-128.879,ess
2019-12-31,-10.632,96.466,-128.896,ess
2019-09-30,36.755,135.161,-128.172,ess
2019-06-30,-69.155,83.172,-128.161,ess
2019-03-31,-27.269,140.237,-122.525,ess
2018-12-31,-23.231,41.87,-122.872,ess
2018-09-30,-2.95,156.616,-122.856,ess
2018-06-30,38.498,78.859,-122.851,ess
2018-03-31,77.952,196.442,-115.603,ess
2017-12-31,-2.147,51.714,-115.515,ess
2017-09-30,-136.603,159.949,-115.492,ess
2017-06-30,99.624,89.47,-114.761,ess
2017-03-31,-70.05,-18.193,-104.857,ess
2016-12-31,-118.237,-117.285,-104.85,ess
2016-09-30,12.652,164.005,-104.796,ess
2016-06-30,134.351,92.571,-106.012,ess
2016-03-31,18.481,37.806,-95.476,ess
2015-12-31,-5.985,-124.497,-95.257,ess
2015-09-30,5.426,129.104,-94.981,ess
2015-06-30,-188.958,-53.786,-93.356,ess
2015-03-31,193.59,-162.902,-83.663,ess
2014-12-31,7.733,58.287,-83.174,ess
2014-09-30,-0.069,-241.672,-82.439,ess
2014-06-30,-1.972,-49.081,1.427,ess
2014-03-31,1.427,25.172,-96.388,ess
2013-12-31,8.982,-96.105,-46.522,ess
2013-09-30,-10.708,5.554,-46.548,ess
2013-06-30,-10.627,32.649,-46.446,ess
2013-03-31,12.238,-107.855,-41.152,ess
2012-12-31,16.663,-229.182,-40.806,ess
2012-09-30,-2.189,-20.555,-40.013,ess
2012-06-30,-9.612,-12.102,-38.972,ess
2012-03-31,0.855,14.356,-36.459,ess
2011-12-31,3.869,-9.584,-35.832,ess
2011-09-30,0.211,31.534,-35.299,ess
2011-06-30,-88.874,-15.908,-34.496,ess
2011-03-31,83.93,-21.425,-32.995,ess
2010-12-31,-0.915,-316.813,-31.679,ess
2010-09-30,6.301,-10.881,-31.114,ess
2010-06-30,-13.945,-1.617,-30.811,ess
2010-03-31,1.652,18.621,-30.025,ess
2009-12-31,-61.282,-59.671,-29.837,ess
2009-09-30,16.507,25.257,-29.656,ess
2009-06-30,0.223,-2.263,-28.44,ess
2009-03-31,23.303,17.821,-29.169,ess
2008-12-31,8.505,-22.374,-28.853,ess
2008-09-30,12.409,-81.658,-27.577,ess
2008-06-30,10.638,-30.054,-27.589,ess
2008-03-31,0.401,15.937,-25.471,ess
2007-12-31,-0.283,-166.61,-25.759,ess
2007-09-30,-2.348,-98.916,-25.701,ess
2007-06-30,-2.451,-144.425,-24.458,ess
2007-03-31,5.376,44.122,-21.721,ess
2006-12-31,-20.48,-70.571,-21.887,ess
2006-09-30,21.12,-68.827,-19.836,ess
2006-06-30,-0.387,1.061,-19.718,ess
2006-03-31,-4.928,-23.952,-19.005,ess
2005-12-31,-5.028,-64.706,-19.231,ess
2005-09-30,-13.711,8.068,-19.195,ess
2005-06-30,20.559,9.263,-19.367,ess
2005-03-31,1.873,18.888,-18.47,ess
2004-12-31,-5.58,-50.141,-17.765,ess
2004-09-30,4.598,-11.461,-18.56,ess
2004-06-30,-6.083,16.534,-18.068,ess
2004-03-31,2.941,21.812,-18.326,ess
2003-12-31,0.855,-50.746,-12.982,ess
2003-09-30,-1.153,9.807,-17.183,ess
2003-06-30,-0.01,10.874,-17.665,ess
2003-03-31,3.0,19.858,-15.336,ess
2002-12-31,4.409,0.056,-14.057,ess
2002-09-30,-6.517,8.491,-14.34,ess
2002-06-30,1.796,-0.957,-13.034,ess
2002-03-31,0.428,6.349,-14.172,ess
2001-12-31,-5.901,-12.187,-12.958,ess
2001-09-30,-0.325,10.711,-12.928,ess
2001-06-30,0.839,16.919,-12.867,ess
2001-03-31,5.227,8.291,-11.234,ess
2000-12-31,-0.124,9.641,-11.227,ess
2000-09-30,1.487,-24.848,-11.209,ess
2000-06-30,-17.849,-17.128,-9.944,ess
2000-03-31,10.738,38.26,-10.044,ess
1999-12-31,8.01,91.864,-9.903,ess
1999-09-30,2.543,-74.688,-10.176,ess
1999-06-30,-0.45,-22.256,-9.239,ess
1999-03-31,-0.303,-10.846,-9.316,ess
1998-12-31,-0.523,-9.288,-9.174,ess
1998-09-30,-1.902,7.797,-9.304,ess
1998-06-30,-0.601,-21.389,-8.25,ess
1998-03-31,1.292,-88.007,-8.346,ess
1997-12-31,-14.499,-113.919,-7.672,ess
1997-09-30,3.148,-31.946,-5.481,ess
1997-06-30,6.911,-28.717,-6.411,ess
1997-03-31,-33.983,-38.358,-5.482,ess
1996-12-31,36.467,-38.825,-4.008,ess
1996-09-30,0.528,-50.631,-2.649,ess
1996-06-30,3.059,15.215,-2.675,ess
1996-03-31,-1.332,-7.053,-2.677,ess
2023-03-31,-59.0,212.0,-334.0,etn
2022-12-31,64.0,974.0,-322.0,etn
2022-09-30,-133.0,904.0,-323.0,etn
2022-06-30,126.0,293.0,-334.0,etn
2022-03-31,-60.0,-69.0,-320.0,etn
2021-12-31,26.0,646.0,-303.0,etn
2021-09-30,-8.0,345.0,-303.0,etn
2021-06-30,-75.0,500.0,-313.0,etn
2021-03-31,-84.0,141.0,-300.0,etn
2020-12-31,9.0,857.0,-291.0,etn
2020-09-30,137.0,832.0,-292.0,etn
2020-06-30,53.0,667.0,-301.0,etn
2020-03-31,-131.0,211.0,-291.0,etn
2019-12-31,-179.0,791.0,-294.0,etn
2019-09-30,137.0,940.0,-298.0,etn
2019-06-30,109.0,731.0,-307.0,etn
2019-03-31,20.0,402.0,-302.0,etn
2018-12-31,-44.0,666.0,-285.0,etn
2018-09-30,71.0,869.0,-286.0,etn
2018-06-30,-61.0,350.0,-294.0,etn
2018-03-31,-244.0,208.0,-284.0,etn
2017-12-31,-230.0,710.0,-265.0,etn
2017-09-30,479.0,645.0,-266.0,etn
2017-06-30,90.0,444.0,-274.0,etn
2017-03-31,-321.0,347.0,-263.0,etn
2016-12-31,49.0,487.0,-257.0,etn
2016-09-30,171.0,699.0,-259.0,etn
2016-06-30,-10.0,610.0,-265.0,etn
2016-03-31,65.0,277.0,-256.0,etn
2015-12-31,-150.0,642.0,-255.0,etn
2015-09-30,115.0,851.0,-257.0,etn
2015-06-30,-360.0,438.0,-263.0,etn
2015-03-31,-118.0,-28.0,-251.0,etn
