Unnamed: 0,Cash & Cash Equivalents,Total Assets,Total Liabilities,Shareholders' Equity,Total Long-Term Liabilities,Total Current Liabilities,Long-Term Debt,Current Debt,Accion
2017-12-31,46.348,7571.885,6918.839,653.046,3271.473,3647.366,2978.39,0.0,ORLY
2017-09-30,37.287,7479.328,6865.149,614.179,3236.649,3628.5,2900.816,0.0,ORLY
2017-06-30,26.528,7345.698,6476.386,869.312,2910.253,3566.133,2604.062,0.0,ORLY
2017-03-31,27.539,7203.724,5781.128,1422.596,2275.365,3505.763,1977.539,0.0,ORLY
2016-12-31,146.598,7204.189,5577.053,1627.136,2176.404,3400.649,1887.019,0.0,ORLY
2016-09-30,560.32,7522.34,5621.577,1900.763,2156.149,3465.428,1886.501,0.0,ORLY
2016-06-30,398.259,7210.64,5520.63,1690.01,2153.955,3366.675,1886.324,0.0,ORLY
2016-03-31,716.008,7419.773,5479.932,1939.841,2164.255,3315.677,1885.877,0.0,ORLY
2015-12-31,116.301,6676.684,4715.37,1961.314,1668.972,3046.398,1390.018,0.0,ORLY
2015-09-30,276.916,6775.266,4773.18,2002.086,1669.268,3103.912,1396.995,0.0,ORLY
2015-06-30,260.042,6668.147,4698.162,1969.985,1691.293,3006.869,1396.868,0.0,ORLY
2015-03-31,473.646,6785.71,4642.21,2143.5,1689.829,2952.381,1396.741,0.006,ORLY
2014-12-31,250.56,6532.083,4513.665,2018.418,1700.367,2813.298,1388.397,0.025,ORLY
2014-09-30,298.283,6475.176,4498.77,1976.406,1652.828,2845.942,1396.488,0.044,ORLY
2014-06-30,453.431,6507.876,4390.295,2117.581,1663.178,2727.117,1396.362,0.062,ORLY
2014-03-31,511.831,6429.773,4266.549,2163.224,1668.699,2597.85,1396.242,0.074,ORLY
2013-12-31,231.318,6067.208,4100.887,1966.321,1677.877,2423.01,1396.141,0.067,ORLY
2013-09-30,363.008,6167.176,4131.289,2035.887,1692.233,2439.056,1396.031,0.068,ORLY
2013-06-30,365.93,6123.646,4117.503,2006.143,1687.205,2430.298,1395.922,0.069,ORLY
2013-03-31,205.41,5789.541,3717.016,2072.525,1367.994,2349.022,1095.852,0.083,ORLY
2012-12-31,248.128,5749.187,3640.88,2108.307,1368.015,2272.865,1095.734,0.222,ORLY
2012-09-30,422.705,5849.356,3590.833,2258.523,1395.424,2195.409,1095.672,0.353,ORLY
2012-06-30,367.717,5710.092,3097.44,2612.652,1084.542,2012.898,796.884,0.522,ORLY
2012-03-31,575.196,5754.125,2882.278,2871.847,1080.622,1801.656,796.863,0.625,ORLY
2011-12-31,361.552,5500.501,2655.65,2844.851,1075.64,1580.01,796.912,0.662,ORLY
2011-09-30,276.717,5396.783,2566.235,2830.548,1060.188,1506.047,796.962,0.804,ORLY
2011-06-30,268.792,5365.902,2212.517,3153.385,754.274,1458.243,497.547,1.005,ORLY
2011-03-31,230.048,5248.086,2060.236,3187.85,742.262,1317.974,497.641,1.208,ORLY
2010-12-31,29.721,5047.827,1838.142,3209.685,609.184,1228.958,357.273,1.431,ORLY
2010-09-30,43.193,5023.419,1949.148,3074.271,565.886,1383.262,326.554,104.698,ORLY
2010-06-30,31.611,4916.519,1986.067,2930.452,676.963,1309.104,479.233,105.15,ORLY
2010-03-31,29.872,4837.865,2037.547,2800.318,782.743,1254.804,596.71,105.79,ORLY
2009-12-31,26.935,4781.471,2095.606,2685.865,876.463,1219.143,684.04,106.708,ORLY
2009-09-30,29.535,4681.111,2081.864,2599.247,864.553,1217.311,693.516,10.157,ORLY
2009-06-30,41.024,4567.482,2090.042,2477.44,939.657,1150.385,785.868,10.752,ORLY
2009-03-31,37.404,4377.794,2012.318,2365.476,915.469,1096.849,782.658,8.31,ORLY
2008-12-31,31.301,4193.317,1911.099,2282.218,857.598,1053.501,724.564,8.131,ORLY
2008-09-30,26.41,4025.147,1834.654,2190.493,781.451,1053.203,657.131,8.257,ORLY
2008-06-30,117.214,2462.767,745.528,1717.239,162.618,582.91,75.0,0.311,ORLY
2008-03-31,113.287,2397.736,746.723,1651.013,158.397,588.326,75.068,25.323,ORLY
2007-12-31,47.555,2279.737,687.26,1592.477,158.284,528.976,75.149,25.32,ORLY
2007-09-30,109.783,2260.55,707.379,1553.171,153.427,553.952,75.23,25.317,ORLY
2007-06-30,92.484,2184.704,692.141,1492.563,150.934,541.207,75.311,25.315,ORLY
2007-03-31,90.217,2093.628,673.143,1420.485,175.628,497.515,100.39,0.312,ORLY
2006-12-31,29.903,1977.496,613.4,1364.096,179.616,433.784,110.17,0.309,ORLY
2006-09-30,40.823,1945.868,629.789,1316.079,173.6,456.189,100.548,0.307,ORLY
